State Name,Two Wheeler,Three Wheeler,Four Wheeler,Goods Vehicles,Public Service Vehicle,Special Category Vehicles,Ambulance/Hearses,Construction Equipment Vehicle,Other,Grand Total,total-charging-stations,Charging_Station_Share (%),Chargers per 1k EVs,EV_per_Station
Maharashtra,24105,61538.0,1776,784.0,147.0,18.0,11.0,10.0,155.0,87648,290.0,10.22070997435548,2.252537207561203,7751.719538646535
Uttar Pradesh,47323,40896.0,2363,1308.0,86.0,20.0,22.0,33.0,69.0,269879,52.0,8.410103055346053,3.341809825610196,7250.201127947835
Gujarat,48494,103034.0,6663,1820.0,362.0,48.0,0.0,9.0,473.0,266179,146.0,22.350732899542137,0.12292895343223903,7639.562213435436
Rajasthan,47348,76251.0,3252,1811.0,62.0,21.0,16.0,18.0,482.0,77784,30.0,7.539599229674395,4.756922629411672,3481.3602906542997
Tamil Nadu,13058,115815.0,5675,999.0,738.0,25.0,9.0,24.0,437.0,244808,100.0,21.029311602410257,4.5033474126318485,3177.4056850636216
Andhra Pradesh,14687,40325.0,6281,595.0,502.0,10.0,11.0,25.0,81.0,276636,290.0,9.823957909953467,1.687968884832899,5508.465370529241
Haryana,1143,112981.0,3413,875.0,152.0,30.0,3.0,31.0,305.0,156433,283.0,22.35496768671456,4.443649896828699,1497.3606523825622
Bihar,33654,15638.0,4725,600.0,635.0,32.0,10.0,29.0,164.0,25472,174.0,7.780928785553425,5.701169133635106,7399.938255172881
Haryana,17057,41177.0,5422,384.0,616.0,5.0,5.0,39.0,257.0,103285,138.0,10.538689672594304,5.013453220270592,6736.030726942187
Maharashtra,38312,117348.0,422,1736.0,230.0,47.0,6.0,19.0,476.0,85947,157.0,13.355635120166946,2.9398968711125777,1846.2340545264708
Tamil Nadu,30154,39886.0,5319,837.0,491.0,6.0,0.0,5.0,172.0,15027,60.0,22.119591353738738,6.336282771350059,1106.5332474995432
Chhattisgarh,58119,22049.0,1885,1429.0,20.0,44.0,13.0,0.0,281.0,38278,246.0,13.609339249530828,1.6456599486865038,7356.501349339601
Madhya Pradesh,16690,49624.0,5995,696.0,319.0,37.0,5.0,0.0,31.0,183712,270.0,3.411750188822206,4.7628545564977385,2489.017409732845
Uttar Pradesh,47051,27388.0,571,1186.0,761.0,38.0,4.0,35.0,496.0,226384,159.0,22.14080281224786,6.823313891903399,7117.766583882889
Assam,13392,96953.0,2356,122.0,569.0,15.0,2.0,33.0,334.0,98019,269.0,15.728568271096961,0.4839931296029064,5683.602198157835
Tamil Nadu,56030,82267.0,3729,822.0,810.0,26.0,8.0,31.0,288.0,4621,93.0,10.839993026844033,1.8290653429352637,817.3294333006834
Uttarakhand,2139,102454.0,5279,447.0,911.0,44.0,26.0,35.0,257.0,296458,72.0,24.650387542340845,0.7984584489939773,3987.4219098146395
Punjab,29474,72403.0,6792,927.0,915.0,6.0,25.0,24.0,415.0,150258,291.0,18.461368141648745,4.620883935588913,3968.3548665407343
Assam,30272,104494.0,4196,1439.0,751.0,22.0,7.0,12.0,449.0,178695,275.0,23.807447804831295,3.705308163577779,4908.54673529786
Jharkhand,10427,15063.0,2286,155.0,929.0,35.0,17.0,24.0,216.0,276853,190.0,22.87694926709643,1.5935366830258804,4393.449278166663
Madhya Pradesh,13511,116311.0,814,921.0,605.0,40.0,19.0,13.0,207.0,275956,175.0,17.60590834731626,6.81788843555028,7255.688332996603
Kerala,10066,49094.0,1477,1796.0,418.0,22.0,18.0,16.0,16.0,145916,233.0,8.621891052151263,1.1239167669328802,4488.044934680587
Gujarat,6611,98145.0,5939,1194.0,431.0,38.0,0.0,7.0,183.0,214911,270.0,6.155584547782511,5.205146126076809,6294.691781250175
Karnataka,58963,76818.0,2753,1050.0,943.0,5.0,15.0,31.0,33.0,10600,7.0,7.889587583266497,0.3245367526131665,2208.64802033943
Uttarakhand,55702,81257.0,238,1419.0,756.0,15.0,12.0,34.0,255.0,227285,182.0,3.2780992193883187,5.3847894777343965,5701.894416215375
Uttar Pradesh,54027,11003.0,2048,887.0,407.0,21.0,23.0,28.0,117.0,261518,121.0,3.0720590498561338,2.4286366918351163,3103.1030857069095
West Bengal,3102,6711.0,4158,227.0,747.0,10.0,29.0,15.0,367.0,212226,143.0,19.70343793098752,4.805956089711856,5529.107214079139
Andhra Pradesh,41109,56823.0,6495,1047.0,194.0,17.0,24.0,16.0,198.0,239591,241.0,20.617568617975223,5.771842454382555,4494.79124128414
Punjab,57239,110645.0,2025,1848.0,733.0,29.0,13.0,27.0,473.0,16598,9.0,6.445868345365635,5.9032550453516,7105.970405751233
Haryana,37596,31610.0,4233,30.0,906.0,11.0,16.0,34.0,388.0,148953,89.0,9.422787419576704,4.9567722814200215,3775.413422792255
Rajasthan,37079,48456.0,2006,643.0,505.0,26.0,29.0,33.0,139.0,76099,264.0,11.698483750321289,1.0053220188817749,817.3428771586586
Jharkhand,41535,95507.0,6661,1704.0,148.0,12.0,29.0,19.0,271.0,108688,45.0,6.271063736126733,4.1436487403107725,175.74313177759387
Punjab,48177,93124.0,1456,1601.0,709.0,28.0,1.0,27.0,104.0,134488,40.0,11.694671261076012,1.5100215174243663,6470.178003110628
Uttar Pradesh,30355,19214.0,2196,933.0,603.0,46.0,4.0,4.0,199.0,236518,88.0,14.837092745335498,6.206485864301815,6757.248480589747
Uttar Pradesh,14263,23390.0,5552,639.0,591.0,45.0,6.0,3.0,468.0,214355,53.0,16.760953627395253,2.174866393804177,5883.5752803162395
Jharkhand,5333,17811.0,7111,1975.0,273.0,12.0,4.0,0.0,111.0,19857,213.0,19.607811556353077,5.249683381188813,3850.7706462551946
Maharashtra,44245,117462.0,7129,292.0,305.0,42.0,20.0,6.0,143.0,244734,109.0,10.184862670259294,1.0507607717585354,3657.2588043470996
Chhattisgarh,4091,63750.0,3312,1951.0,950.0,39.0,26.0,12.0,419.0,22049,64.0,3.0722029915930804,2.0404203604486986,5423.848040527459
Odisha,51447,56432.0,3311,524.0,127.0,4.0,20.0,15.0,241.0,62026,5.0,10.292776756345853,3.952543390488699,7241.9889468302645
Gujarat,8497,68199.0,2026,1354.0,780.0,18.0,14.0,26.0,86.0,209484,39.0,6.620652256211973,1.463025164934361,1135.2097906909278
Assam,50970,70858.0,2888,438.0,266.0,30.0,27.0,26.0,5.0,44373,131.0,18.327730219324863,6.797135526612557,2937.950661915167
Punjab,17276,94447.0,4035,1515.0,211.0,1.0,12.0,5.0,342.0,85983,259.0,12.233077694906893,4.478304467431459,79.37900672890633
Punjab,35350,48456.0,7249,1832.0,988.0,26.0,22.0,7.0,319.0,231492,177.0,5.9660537822535264,5.837330063080029,3069.489945917669
Punjab,50770,90390.0,2964,1113.0,806.0,23.0,27.0,6.0,323.0,279222,27.0,5.0254032110855675,1.206353350287355,5410.863906933319
Punjab,38542,4188.0,3680,854.0,333.0,36.0,13.0,22.0,99.0,210993,116.0,3.145976438081755,5.0304173415881674,6749.998014877676
West Bengal,4101,48654.0,6141,411.0,392.0,17.0,22.0,31.0,223.0,176768,213.0,11.501177554079,1.4769275938650601,3123.4843958336587
Rajasthan,45710,83014.0,2196,360.0,319.0,13.0,0.0,10.0,163.0,199422,83.0,16.378291023040376,6.333780173567693,5694.668914421221
Telangana,32002,6088.0,5363,1863.0,769.0,18.0,29.0,30.0,351.0,102565,73.0,10.531365748412297,3.593382513426732,2817.2523195732947
Telangana,57791,111410.0,2962,934.0,311.0,26.0,28.0,14.0,141.0,239192,179.0,12.352455752090394,5.6714199218788535,1113.7562735949275
Odisha,25490,88808.0,1379,1576.0,613.0,34.0,7.0,36.0,272.0,98828,136.0,13.024666243167053,0.4804644411925958,2666.600947498232
Delhi,42312,1469.0,4416,40.0,678.0,23.0,3.0,21.0,71.0,178501,21.0,10.070914337593507,1.7917822633896967,767.0740112105352
West Bengal,59980,87284.0,3721,1297.0,99.0,43.0,1.0,23.0,377.0,237899,117.0,22.653105726009493,3.471704022559322,4947.3015331567985
Odisha,20274,88333.0,5678,303.0,90.0,37.0,23.0,0.0,42.0,167062,173.0,9.498353086941854,4.4627461963961155,7274.884398435982
Andhra Pradesh,48606,68995.0,3845,1035.0,387.0,15.0,14.0,36.0,446.0,233483,102.0,16.338953745918502,3.9200638267481063,3859.1438189705177
Madhya Pradesh,9371,68000.0,5984,709.0,42.0,2.0,2.0,19.0,370.0,196209,272.0,15.107077216876707,5.174904787302378,5729.036755682674
Uttarakhand,10321,76325.0,6111,1199.0,442.0,25.0,11.0,3.0,356.0,15308,89.0,8.584638247483557,6.082012685602684,488.1003916492316
Punjab,3286,75503.0,3269,1161.0,213.0,27.0,18.0,23.0,365.0,31442,189.0,8.235639466495494,2.938924305589852,6076.400247048224
Bihar,18943,2557.0,1187,727.0,250.0,3.0,5.0,39.0,278.0,212711,282.0,22.872207137621032,0.2769285911088646,5108.83071658479
Bihar,43062,80214.0,1509,1281.0,43.0,29.0,18.0,23.0,413.0,107550,165.0,6.852509736359144,5.33656384276172,7982.202190969063
Rajasthan,24433,58783.0,4924,811.0,91.0,33.0,25.0,15.0,176.0,298748,83.0,1.5365901662152828,3.594694952181196,5563.910640143164
Maharashtra,56136,113628.0,3117,30.0,963.0,15.0,28.0,19.0,202.0,30749,290.0,21.952863315357707,1.0582494206993356,5319.532654098748
Bihar,58522,20871.0,4654,1901.0,462.0,45.0,25.0,8.0,301.0,200772,205.0,5.500885809814558,1.5528571325063336,7104.135048832064
Rajasthan,28680,30075.0,2357,709.0,168.0,39.0,16.0,3.0,458.0,99453,111.0,0.5639777955587089,5.09647863886669,7830.617994508355
Odisha,15647,67297.0,6643,1856.0,354.0,12.0,21.0,36.0,352.0,283071,30.0,24.040521367229378,1.1895701238999985,1024.3060583475954
Madhya Pradesh,58465,9676.0,2950,1581.0,575.0,40.0,26.0,16.0,169.0,289473,43.0,21.02386149016692,6.914680871164694,850.0866783218405
Delhi,11314,71983.0,603,1698.0,71.0,45.0,3.0,8.0,495.0,97612,59.0,9.147330243392181,4.275331804251697,7815.885078024439
Delhi,44116,63267.0,6566,1501.0,641.0,48.0,12.0,14.0,97.0,173380,257.0,23.40870355795658,3.7144529969242366,7121.783850134856
Uttar Pradesh,6323,41863.0,6081,1925.0,317.0,44.0,27.0,22.0,42.0,133505,214.0,15.143139319614706,5.674208242400875,2283.661991089874
Chhattisgarh,39713,103372.0,3670,1539.0,596.0,25.0,11.0,5.0,156.0,131705,290.0,19.748253370454343,1.8296529709533582,7139.388733835784
Tamil Nadu,47737,5248.0,6041,1814.0,969.0,46.0,13.0,24.0,446.0,24497,125.0,10.448417171918006,4.508021639912374,5413.676358036475
Jharkhand,14049,33291.0,7664,195.0,374.0,43.0,21.0,18.0,489.0,225890,269.0,7.361984657589875,5.046118828669529,7600.0235850306335
Haryana,36301,65960.0,2110,533.0,471.0,23.0,29.0,13.0,16.0,291689,192.0,12.554232131840662,1.8848596156746407,7827.026638877135
Gujarat,2290,95505.0,4930,1080.0,28.0,39.0,29.0,39.0,31.0,210956,294.0,6.177020593719962,5.693459861693604,3699.7208582644266
Delhi,26909,53190.0,353,860.0,633.0,23.0,25.0,24.0,151.0,66272,71.0,9.658488396750982,0.31016323985113425,4920.248990292228
Chhattisgarh,46214,91719.0,313,702.0,111.0,43.0,13.0,8.0,387.0,148595,22.0,10.195509841405073,1.9485012974730913,3959.6278234347305
Haryana,23262,65584.0,4174,337.0,412.0,12.0,1.0,19.0,201.0,1353,79.0,2.4748214811956917,4.659351743412837,419.8397102129313
Andhra Pradesh,32678,1516.0,3662,1544.0,172.0,5.0,21.0,1.0,46.0,65093,216.0,15.302006458779847,6.88864521615154,6079.664614699954
Madhya Pradesh,55082,98460.0,6057,976.0,112.0,42.0,27.0,10.0,108.0,151332,12.0,10.704882586891978,4.5735473160090505,1985.6195861724914
Gujarat,45467,86575.0,4128,602.0,984.0,0.0,14.0,10.0,317.0,65647,11.0,19.83322490552382,4.3406205818681105,2917.89913992213
Gujarat,24160,102457.0,3897,1563.0,623.0,15.0,21.0,7.0,49.0,60539,165.0,1.8522270941297418,4.045513382610288,2759.469325313492
Punjab,32107,83989.0,7060,1252.0,241.0,20.0,26.0,10.0,314.0,79551,39.0,2.878517789909531,0.9640464741053971,238.71378124896495
Kerala,7880,31088.0,3768,302.0,759.0,12.0,7.0,31.0,200.0,145851,180.0,3.635378852025865,2.5810641778532433,4303.6535451042755
Uttarakhand,11685,50277.0,2746,1034.0,533.0,45.0,6.0,25.0,75.0,219150,12.0,18.733039741497272,2.2680966911539104,5595.572776384538
Kerala,11799,118663.0,4392,153.0,135.0,4.0,15.0,10.0,219.0,246754,206.0,9.647680717013088,4.709317502469573,3716.9595448798273
Bihar,26259,107745.0,6594,1553.0,59.0,16.0,23.0,35.0,323.0,130312,159.0,7.634655054503633,4.693511052635842,1553.009382372656
Haryana,5276,67872.0,7675,317.0,925.0,13.0,13.0,25.0,378.0,171219,97.0,5.331536514452425,6.427448882606314,1537.5284819636988
Rajasthan,38928,35545.0,5909,491.0,510.0,13.0,22.0,11.0,254.0,293001,99.0,2.634762868500892,1.0947673689273436,6191.933064656562
Chhattisgarh,43572,5561.0,3872,639.0,589.0,35.0,6.0,32.0,462.0,105877,117.0,10.202454952809763,6.626131820043708,6572.761469243116
Telangana,35803,25094.0,686,1598.0,565.0,39.0,13.0,20.0,31.0,179656,158.0,23.560473706567382,3.297676859978694,1158.6542027242435
Bihar,5637,49119.0,1721,25.0,804.0,42.0,4.0,15.0,157.0,225289,89.0,10.972030303724875,5.680240337595919,7822.482426082223
Gujarat,29113,10350.0,5727,830.0,473.0,39.0,9.0,8.0,208.0,26886,100.0,11.688794403801303,2.0583722423062802,4501.621211712656
Rajasthan,11793,98840.0,376,1494.0,792.0,41.0,10.0,29.0,249.0,36934,159.0,3.7164649067602995,5.397208279701542,2382.5131828158837
Haryana,53823,6630.0,6872,968.0,808.0,18.0,23.0,16.0,294.0,118562,27.0,12.729610059193769,3.9717782646973308,6447.497597788447
Jharkhand,51698,78738.0,2597,883.0,182.0,5.0,14.0,17.0,37.0,295891,130.0,16.303753594663547,1.4427856645335102,3276.901263846048
Assam,54864,49427.0,915,1837.0,782.0,27.0,19.0,2.0,65.0,96798,88.0,10.255705730581607,0.6906165538105322,6528.967156578596
Kerala,44646,10663.0,1780,501.0,29.0,19.0,14.0,17.0,121.0,74908,80.0,14.385286771544044,2.565455363236473,3597.7784761655225
Maharashtra,25921,112222.0,5144,1750.0,79.0,48.0,25.0,26.0,269.0,145307,95.0,7.0532202446286245,4.846317223306779,2521.7154868798225
West Bengal,10507,23161.0,2810,1100.0,361.0,44.0,7.0,26.0,226.0,202265,271.0,17.820082999140435,5.91720433164448,4768.233044672664
Odisha,24213,80666.0,6153,837.0,357.0,11.0,11.0,30.0,477.0,178460,125.0,23.958558830867897,2.1828330096412776,4858.739470977187
Kerala,24776,19917.0,2096,1458.0,655.0,2.0,24.0,6.0,353.0,238543,123.0,3.4002212842326265,6.626719333430885,2030.0851820045643
Uttar Pradesh,7410,56889.0,3908,71.0,704.0,24.0,12.0,10.0,16.0,19880,126.0,0.767872520593039,1.9362959272398,682.265201911684
Kerala,48671,109631.0,7549,435.0,150.0,27.0,11.0,15.0,18.0,112555,105.0,5.509749122975365,4.090917454766469,1308.1592399467388
Punjab,41077,57515.0,5868,1277.0,482.0,5.0,14.0,21.0,410.0,273032,225.0,5.781562848670083,5.1097667302369985,7824.463682090853
Delhi,26211,23514.0,1242,546.0,769.0,3.0,19.0,2.0,253.0,249542,100.0,3.266171111394921,3.937734450524936,2684.74870807573
Andhra Pradesh,6536,36294.0,4069,896.0,585.0,20.0,8.0,26.0,74.0,9533,189.0,11.392171130984718,4.548620910045532,1898.0369672865836
Madhya Pradesh,49573,7208.0,2365,199.0,491.0,3.0,9.0,29.0,26.0,68730,278.0,15.59169718519386,5.924369359125389,7032.226077766735
Punjab,57718,110189.0,2243,1223.0,895.0,14.0,15.0,12.0,481.0,129246,181.0,17.722615315276702,0.8098853823081454,1219.6505768003442
Gujarat,52596,64596.0,254,961.0,932.0,33.0,22.0,30.0,130.0,12087,94.0,8.226603202850576,6.353322138054063,5121.816891526333
Andhra Pradesh,23067,11398.0,6211,1883.0,634.0,43.0,20.0,30.0,13.0,112067,122.0,21.606083406737973,1.1378504308372417,4294.776473989277
Gujarat,39585,4613.0,7770,1221.0,108.0,19.0,4.0,22.0,449.0,219238,69.0,19.60541655898564,3.7425752290423104,2598.7612669006962
Uttar Pradesh,31529,5427.0,7040,1242.0,12.0,29.0,3.0,19.0,278.0,144394,286.0,4.403537781555905,6.341017115416974,1623.1083479526865
Chhattisgarh,14235,109696.0,5432,1291.0,144.0,28.0,12.0,32.0,445.0,63293,269.0,21.611549079674344,6.145575327734559,4209.676563522048
West Bengal,5152,102287.0,7558,1270.0,430.0,43.0,19.0,10.0,76.0,136398,286.0,10.432714401384747,3.1775792873143853,722.1104773938324
West Bengal,9430,110894.0,6250,1153.0,996.0,14.0,2.0,11.0,254.0,59811,17.0,4.55572683645404,4.164156853899276,3951.4913256811988
Madhya Pradesh,25657,24102.0,1283,347.0,521.0,16.0,26.0,6.0,173.0,171563,143.0,12.428006288986671,1.6795332748931948,2197.4888376719327
Odisha,19642,26101.0,3724,1137.0,525.0,22.0,0.0,36.0,256.0,1118,243.0,24.193357707709783,5.198256492824194,512.9873541991013
Madhya Pradesh,27004,86599.0,7918,1983.0,329.0,37.0,0.0,30.0,324.0,101480,24.0,6.866410759690325,5.651522240993456,5460.545701065224
Punjab,46378,1435.0,1092,813.0,93.0,37.0,0.0,17.0,54.0,106731,199.0,5.714481488376816,3.3063267768632794,5962.326955355703
Tamil Nadu,13747,107240.0,3739,1678.0,457.0,16.0,15.0,26.0,340.0,68402,131.0,2.5716801299493253,6.417804929632166,1760.2490533091013
Haryana,44222,17011.0,598,585.0,839.0,14.0,29.0,36.0,250.0,98578,54.0,16.868642469882154,4.181800350493844,7556.74511651339
Andhra Pradesh,54679,16900.0,1325,1018.0,930.0,49.0,28.0,26.0,129.0,178947,238.0,18.454053172427475,3.5169781239635403,5576.9638143406455
Punjab,28130,80001.0,7689,1617.0,208.0,17.0,22.0,8.0,54.0,291511,146.0,13.980509328056502,4.913947597683939,3829.0363686011056
Assam,4706,19396.0,5730,1984.0,503.0,29.0,19.0,18.0,488.0,269886,100.0,21.43546778493158,3.0201153294380436,1787.4260466812161
West Bengal,48133,18992.0,4957,250.0,758.0,36.0,21.0,18.0,266.0,26248,47.0,24.83428872282911,2.914568467035604,6004.298232498858
Punjab,18162,20155.0,2373,815.0,361.0,31.0,19.0,16.0,258.0,63995,28.0,15.845853757592101,2.2890409001630427,6113.50982211601
Andhra Pradesh,20079,63151.0,4059,763.0,577.0,49.0,23.0,24.0,135.0,264723,33.0,24.129761495577416,3.218852718011115,7238.2701081998675
Haryana,15367,4373.0,2602,948.0,79.0,39.0,26.0,23.0,328.0,8039,295.0,22.789157299551054,1.2188394604921717,6799.399363479922
Gujarat,38482,43050.0,5547,220.0,114.0,0.0,19.0,28.0,327.0,6211,259.0,9.971004612436634,3.7505809342630556,5773.206076396067
West Bengal,42552,32945.0,6242,1743.0,691.0,29.0,9.0,30.0,235.0,240881,55.0,13.72070997213296,1.469057878615355,1628.458909247818
Tamil Nadu,22498,78386.0,2914,742.0,14.0,36.0,19.0,15.0,109.0,236445,85.0,18.91829844696583,5.725633216748908,7951.012274065524
Bihar,20800,24966.0,7803,522.0,602.0,23.0,5.0,29.0,435.0,66759,297.0,2.664553924133783,1.4592873442669587,1420.1567050726198
Kerala,44382,51396.0,2152,340.0,139.0,48.0,16.0,33.0,139.0,142461,81.0,11.806406170222472,1.3700546590023657,6345.365592209094
Andhra Pradesh,8447,75739.0,6451,1335.0,946.0,11.0,6.0,27.0,281.0,205456,13.0,20.46515503571196,5.708330399388835,7761.561301561705
Jharkhand,41729,46056.0,709,822.0,504.0,43.0,21.0,39.0,277.0,186151,239.0,14.358022781047051,3.2975051427096527,3410.7378382658694
West Bengal,44006,34505.0,7453,689.0,129.0,45.0,21.0,35.0,38.0,101786,213.0,18.444364746047693,4.5268233533429045,5651.237128701145
Jharkhand,15970,53396.0,571,922.0,881.0,12.0,20.0,27.0,303.0,133441,18.0,21.76543652897595,5.953198662719856,3303.096020289965
Maharashtra,53498,99578.0,1900,1211.0,512.0,47.0,0.0,11.0,347.0,38001,39.0,14.347907407668684,1.3845719427449572,3819.7050137231786
Delhi,14155,91331.0,1937,376.0,287.0,19.0,28.0,14.0,398.0,149883,8.0,20.72956627519905,6.381795985212433,2563.4052711214513
Madhya Pradesh,40659,94178.0,3066,838.0,144.0,18.0,2.0,0.0,472.0,210571,161.0,7.664538195760369,6.515561903869066,2261.3457347839917
Uttarakhand,28575,3861.0,4047,436.0,443.0,37.0,16.0,33.0,429.0,25379,240.0,21.40734110699183,1.860386473432372,7899.902380733066
Bihar,24306,109457.0,5883,967.0,620.0,27.0,28.0,22.0,66.0,100600,219.0,8.587569301193314,2.4308472766628757,6760.864795727113
Tamil Nadu,20719,74530.0,5375,784.0,180.0,17.0,19.0,20.0,228.0,93677,33.0,20.600846609077443,4.510781822294086,7765.101679338016
Jharkhand,19268,64450.0,4389,1598.0,870.0,45.0,20.0,29.0,322.0,225838,276.0,5.850084779743726,3.431103265258315,970.096858816281
Andhra Pradesh,59273,54566.0,3677,1895.0,77.0,37.0,26.0,9.0,9.0,290184,172.0,15.56248243717154,4.787051445626159,519.9433799052342
Odisha,14159,92397.0,4730,747.0,310.0,46.0,9.0,6.0,35.0,20578,173.0,12.023059982433619,5.535830882433038,7120.371812203447
Chhattisgarh,9819,101923.0,144,19.0,192.0,48.0,28.0,17.0,114.0,32937,10.0,17.669517383914805,1.1036649082533911,1771.5582026649452
Uttarakhand,21609,104405.0,6887,1001.0,828.0,4.0,26.0,10.0,67.0,262712,191.0,3.732624358374316,4.220946442152796,5288.58640725261
Kerala,4343,41804.0,2112,861.0,100.0,23.0,8.0,18.0,24.0,118038,103.0,21.67209905399271,3.9977873788478497,6749.386290114159
Telangana,52117,44879.0,266,554.0,884.0,21.0,27.0,3.0,430.0,185918,37.0,2.1856973707124996,0.9388399451402507,7385.753401386712
Delhi,36414,111982.0,1570,716.0,564.0,18.0,21.0,16.0,430.0,168630,265.0,3.9085647429748116,0.49293150164612076,367.89258579423023
Kerala,51927,110219.0,3995,984.0,593.0,1.0,21.0,32.0,140.0,221567,19.0,19.660264959678077,3.1590242073503805,4532.037893864857
Uttarakhand,16949,82116.0,2495,1933.0,93.0,33.0,12.0,23.0,185.0,257511,62.0,12.199173173464144,0.6088195941861122,7836.969030764549
Punjab,37903,46778.0,2484,97.0,833.0,12.0,6.0,7.0,359.0,19949,264.0,12.09434745848914,3.796722153702256,947.878240571747
Jharkhand,46852,77025.0,7390,568.0,827.0,16.0,2.0,5.0,332.0,287776,71.0,9.952827770301834,3.325127638143196,476.2223460337673
Assam,35480,88147.0,5777,89.0,505.0,3.0,26.0,27.0,15.0,201731,148.0,24.340399619691805,1.5153201702775583,3505.4735908404873
Jharkhand,51723,71751.0,6538,1761.0,849.0,48.0,14.0,8.0,195.0,279558,30.0,11.881611663335343,4.39313685524704,907.7303294221132
Bihar,59164,6336.0,4269,757.0,577.0,10.0,11.0,7.0,295.0,63250,119.0,18.80933465877249,0.5989318867949438,3181.7440572509618
Maharashtra,43084,3349.0,1127,1470.0,831.0,40.0,22.0,4.0,475.0,191687,145.0,18.877707076365333,2.041976560918772,5189.292641867206
Haryana,22094,22073.0,3334,812.0,64.0,20.0,9.0,32.0,134.0,64640,40.0,24.978351658045636,1.1007074881899923,1127.35723341523
Maharashtra,50897,96017.0,4919,1426.0,504.0,17.0,24.0,14.0,52.0,131419,73.0,5.314699303398289,0.5948701190792736,2607.212485936933
Maharashtra,56804,10645.0,3448,319.0,85.0,11.0,5.0,10.0,300.0,50112,61.0,18.268380953093818,0.4269252364640528,3390.4678610205096
Uttarakhand,20955,11449.0,6348,903.0,193.0,16.0,26.0,33.0,367.0,45477,290.0,7.185914950523062,0.7026345212023835,6403.689296530803
Haryana,10451,101638.0,5579,1849.0,131.0,11.0,16.0,27.0,213.0,103503,137.0,22.134052734663385,6.697258490585993,5547.4354790539965
